client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
89fa8146b2c07e3e2fe2bbf3852ed8b22a625e383df7eb7225688c8ca9ecc3a151cdb4447121c0a927b1e01eb6471c855f06accb80f1ec0fac9e257c03286895	common_voice_fr_21982505.mp3	Hey	3	0	teens	male	france	fr	Benchmark
89fa8146b2c07e3e2fe2bbf3852ed8b22a625e383df7eb7225688c8ca9ecc3a151cdb4447121c0a927b1e01eb6471c855f06accb80f1ec0fac9e257c03286895	common_voice_fr_21982506.mp3	zéro	2	0	teens	male	france	fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974682.mp3	cinq	2	0				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974685.mp3	quatre	2	0				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974688.mp3	trois	3	2				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974691.mp3	zéro	3	1				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974694.mp3	deux	2	1				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974786.mp3	Hey	4	1				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974787.mp3	oui	5	1				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974788.mp3	Firefox	4	1				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974791.mp3	neuf	2	0				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974835.mp3	sept	2	0				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974845.mp3	six	2	1				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974848.mp3	huit	2	0				fr	Benchmark
8b6b5f3aa812daa683fbd2ef527c4ab1cdd86dbfbe1e50582b9b86907158b59d4bf8d079f86a99b79650296a0051de4326b402fc23e0fc0718a08060e212d8db	common_voice_fr_21974849.mp3	non	2	1				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22009830.mp3	trois	2	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22009831.mp3	Hey	3	1				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22009833.mp3	six	2	1				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22009834.mp3	un	3	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012863.mp3	neuf	2	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012867.mp3	sept	5	1				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012870.mp3	zéro	2	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012872.mp3	quatre	2	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012873.mp3	Firefox	2	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012884.mp3	non	2	1				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012886.mp3	deux	3	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012887.mp3	huit	3	0				fr	Benchmark
8ba7fb6a4fe05bc27deeca383c752d78ee24141b237e27c8042cf928c68e17dce7fc964dc639f7c1d2e9f8de783f778b44b92c7a2018428fd306336a5ef7b711	common_voice_fr_22012890.mp3	cinq	4	1				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274559.mp3	non	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274566.mp3	Hey	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274569.mp3	huit	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274571.mp3	oui	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274581.mp3	un	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274582.mp3	deux	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274589.mp3	zéro	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274590.mp3	quatre	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274591.mp3	cinq	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274605.mp3	six	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274606.mp3	trois	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274608.mp3	sept	2	0				fr	Benchmark
8de22220b68389eadacda352c6757ece5bdeb32d64f2aa001f3cd80d84dd05effa25dee81c231ce176eab8533bb03430c0cc6b9a031249fff300e238938c5026	common_voice_fr_22274609.mp3	neuf	2	0				fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124440.mp3	un	2	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124446.mp3	zéro	3	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124448.mp3	non	2	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124450.mp3	sept	4	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124455.mp3	Firefox	2	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124456.mp3	Hey	2	1	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124458.mp3	trois	2	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124461.mp3	oui	2	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124465.mp3	huit	4	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124583.mp3	neuf	2	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124589.mp3	cinq	2	1	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124595.mp3	six	2	0	thirties	male	france	fr	Benchmark
8e39a78bf06d4fcc929f11b8f6a903e1a8170ac0fa4cbf422aab0f8711482bd297b751adf90ffc78e7b46e1d28a195893b07cc189dfc8cefa615703c63411100	common_voice_fr_22124603.mp3	quatre	2	0	thirties	male	france	fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083823.mp3	deux	2	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083824.mp3	Firefox	2	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083825.mp3	non	3	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083827.mp3	cinq	2	1				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083828.mp3	oui	2	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083859.mp3	zéro	4	1				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083860.mp3	neuf	3	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083861.mp3	Hey	2	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083862.mp3	huit	3	1				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083902.mp3	quatre	3	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083904.mp3	sept	3	1				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083906.mp3	trois	2	0				fr	Benchmark
8e8c4e54acc31d4528ff592ffb197c37f987dd0bc4d986dd29b56ebf9fbf3046477dc07de43b51e62a0e7f50ad4606287d9eec6c3111be4772edbe2a5745d802	common_voice_fr_22083908.mp3	un	3	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008222.mp3	quatre	2	1				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008223.mp3	trois	2	1				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008224.mp3	neuf	4	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008226.mp3	zéro	2	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008248.mp3	oui	2	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008249.mp3	sept	3	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008250.mp3	Hey	2	1				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008251.mp3	six	3	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22008252.mp3	non	2	1				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22240400.mp3	un	2	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22240401.mp3	cinq	2	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22240402.mp3	Firefox	2	0				fr	Benchmark
8ff6e836ae62299ceccf07a146484a933956d66e7c7cde7cbb13ca2d1cf6760c17c52c6e6fccd726ab9eed1a81fd57f1cef1fdec1f92aed743f47a5721a55eb7	common_voice_fr_22240403.mp3	deux	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970713.mp3	huit	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970716.mp3	neuf	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970718.mp3	oui	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970720.mp3	sept	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970739.mp3	trois	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970741.mp3	quatre	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970743.mp3	Hey	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970744.mp3	Firefox	3	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970746.mp3	un	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970793.mp3	six	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970795.mp3	zéro	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970796.mp3	non	2	0				fr	Benchmark
922effe4009bb53e21224a76c2d62691678aa5399a4b75ef94407a9a14e5cd2eb2f4e787e37c82d581a9aed2acedaf9b4c73d36298cc986ef65c438898483c8a	common_voice_fr_21970798.mp3	cinq	2	0				fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233034.mp3	non	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233036.mp3	zéro	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233039.mp3	neuf	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233040.mp3	sept	2	1	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233060.mp3	cinq	2	1	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233062.mp3	huit	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233064.mp3	trois	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233066.mp3	six	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233070.mp3	Hey	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233111.mp3	quatre	2	0	fifties	female		fr	Benchmark
944e6430e3bf05dcc10b0911a117837d525cd868ee09ab8f207756507d68587f8399dfabf9a917d6b18a534baa64bd0ec71088e30a50bf4d3865ecbd3ddaca42	common_voice_fr_22233113.mp3	un	2	1	fifties	female		fr	Benchmark
